0.7496479976957946,0.12819048391570637,0.5076381014014266,0.05633511666653959
0.44826179933101046,0.4750940081369834,0.48067829922330835,0.4689345410349135
0.2835202505681379,0.19877751823737527,0.2654026327645302,0.21699513681930743
0.44636990929998566,0.45871148112970805,0.28401326607572297,0.545493074928983
0.3194047937631325,0.4225527456813415,0.25951749505245775,0.4024668981803643
0.6764280144292171,0.724053536706629,0.7833971449804702,0.927898298493185
0.5220690894182287,0.3735903708625363,0.2310178494352895,0.5219037864875491
0.4118726843882582,0.38315963343027715,0.282169444709851,0.3985127845769968
0.5631623145428175,0.1847842055159717,0.27757088482995385,0.3595143144096855
0.5380528166125661,0.5754068444153563,0.5255826773531598,0.5087089627940988
0.5890681585729024,0.5269809403391466,0.4600054644617581,0.7126639301651766
0.2502545106040668,0.2762835709497873,0.06528221856591279,0.2728556770311538
0.7606769197754812,0.353702857408146,0.5780091225681216,0.46508625333580095
0.05208260043081048,0.4868874858802233,0.20555735167048117,0.5923344200488645
0.5797178856140157,0.7096146528014317,0.6194085510419177,0.8203265753577401
0.6494645281853114,0.42940947128551854,0.5180875664110616,0.5929834278114446
0.6348910692383859,0.32833691588037717,0.5547711292195657,0.6120316122233406
0.7281399518518368,0.14924960229029305,0.712243353162153,0.42726228306451264
0.5999480859031902,0.3972808539089686,0.4241395281549599,0.45978286469573515
0.46977685643988093,0.18467390770902498,0.2921204181557539,0.48475460724507086
0.6632125366875191,0.607351250253516,0.32722147875124646,0.737225720674511
0.7518920421279005,0.3953026913451277,0.2932613015868279,0.5932147125647728
0.45874800922768033,0.46762098553506787,0.32532374762310423,0.5189573884814801
0.36772888711157936,0.30350534645950344,0.44890512479619166,0.2864840882686458
0.5710981713280707,0.4030411230790346,0.5397032938603687,0.5200033152408364
0.41694030217059375,0.6421856189829006,0.3609510853110381,0.6107890686489779
0.7351240413841101,0.33654818454234114,0.7222581029185305,0.5062222666445932
0.3292104007263766,0.6597224003459106,0.296586343754867,0.6221070334606381
0.8306297592619087,0.6834758488183941,0.5614414572148478,0.7585424105912714
0.4645116530566811,0.5012224533896694,0.4487261223600011,0.5343314346054612
0.3921078049747446,0.47117847089559234,0.2626830362027032,0.5403244316820963
0.2019783949341507,0.4453552611007461,0.1684368972051155,0.4435598510997882
0.40089404669389195,0.4370473512091154,0.31975140958010584,0.6130756428929769
0.7467588820887939,0.25943509326376224,0.5857635069816854,0.3150081636989299
0.3212928313526536,0.4382946760202807,0.32287311922357304,0.4756019349677977
0.2633056642040588,0.7258017281821217,0.3224144645051976,0.7110277576508521
0.4761695350482987,0.27636791253937054,0.3640680132973753,0.3019336074280947
0.15141682929592554,0.2724977415798799,0.3078170244606768,0.2223625235630346
0.500057512280906,0.6061163018362581,0.2723741980923702,0.5407689243189892
0.5851601976223983,0.5964209559997417,0.4589688763046529,0.558362939006639
0.53031359737962,0.32134325315584744,0.3669015741521697,0.46600055384742456
0.4615418228879603,0.5307052958505355,0.3213213584572969,0.5713230523899472
0.7170634157141436,0.5436765147602926,0.5399177923650551,0.7839440262453414
0.2826375082782041,0.36275891058018167,0.35396357436328685,0.5082605335887163
0.5329219385478712,0.5666980027164858,0.6097852668428521,0.5286967615953586
0.5007160410602419,0.6206014221607489,0.48179641024597053,0.6066620845069598
0.6442349904242616,0.41723663628846686,0.5214409249143964,0.5399174455616753
0.4276215859628769,0.22930581453207505,0.3443621234383691,0.22296584101810069
0.470864573549194,0.4989988036958418,0.2669139275611253,0.7035005507146531
0.5028738897317576,0.43785196419081074,0.37936967106533,0.5797181928389281
0.332825215676639,0.5937664181153536,0.30928196900535726,0.9008527482568014
0.3493335599814348,0.5356626000644519,0.26704786513516493,0.623865045008658
0.4192449176316346,0.4880278455311468,0.31043922593390355,0.6820725732116579
0.3088123357629868,0.352059622345012,0.24366233783565167,0.2267617779343458
0.47300357255542386,0.4062328350518463,0.46346593142181036,0.7465672111113925
0.5525928721087245,0.7047271187659939,0.37033864101587183,0.7656671889548238
0.5820077601515123,0.24631724707003916,0.5607872081723474,0.18532563519343628
0.7761244527866604,0.43090632825871944,0.6271652243039822,0.6227038675439185
0.4685566217553565,0.5141094644920667,0.466319154033721,0.5454288881891523
